track_id,user,name,artists,duration,is_explicit,popularity,has_track_features,dancability,energy,loudness,tempo,speechiness,acousticness,instrumentalness,valence,liveness
3R9b1PpbmKKZ24rJpRnX5X,11140450740,I've Been Missing You,['S.P.Y'],284.137,False,44,True,0.611,0.758,-12.22,174.933,0.0659,0.0625,0.74,0.0399,0.0647
6QhXQOpyYvbpdbyjgAqKdY,basmerbel,Cecilia,['Simon & Garfunkel'],174.826,False,74,True,0.755,0.876,-8.867,102.762,0.0362,0.357,5.17e-06,0.954,0.22
2RlgNHKcydI9sayD2Df2xp,basmerbel,Mr. Blue Sky,['Electric Light Orchestra'],303.373,False,81,True,0.388,0.338,-10.054,177.765,0.0329,0.652,3.73e-06,0.478,0.248
7w87IxuO7BDcJ3YUqCyMTT,basmerbel,Pumped Up Kicks,['Foster The People'],239.6,False,84,True,0.733,0.71,-5.849,127.975,0.0292,0.145,0.115,0.965,0.0956
1HzDhHApjdjXPLHF6GGYhu,basmerbel,Wish You Were Here,['Pink Floyd'],321.08,False,68,True,0.499,0.318,-13.776,121.498,0.0485,0.718,0.00101,0.282,0.379
7Fg4jpwpkdkGCvq1rrXnvx,basmerbel,Comfortably Numb - 2011 Remastered Version,['Pink Floyd'],379.213,False,67,True,0.479,0.309,-14.751,127.155,0.0299,0.153,0.22,0.182,0.134
2f14cB0pXqhgQDeNmQDkXf,basmerbel,Can't Do Without You,['Caribou'],236.4,False,58,True,0.457,0.404,-9.1,128.01,0.0598,0.772,0.782,0.479,0.78
3rN3BHWnlvRkXIhE7KGbSU,basmerbel,Bees,['Caribou'],323.666,False,55,True,0.715,0.596,-12.811,130.716,0.0304,0.785,0.885,0.766,0.111
0c7V10APHbimDgQppV8dFz,basmerbel,Sun,['Caribou'],344.92,False,48,True,0.69,0.825,-7.373,127.983,0.038,0.0402,0.807,0.45,0.172
305tGJy16yTTFe6Ya9nMKJ,basmerbel,Odessa,['Caribou'],315.293,False,58,True,0.694,0.896,-6.099,118.03,0.0386,0.00369,0.0915,0.562,0.344
0CorrVgkVxxY9405ghnnAb,basmerbel,You and I,['Caribou'],243.946,False,46,True,0.733,0.495,-8.448,111.911,0.0321,0.0716,0.124,0.478,0.114
0QEG3NGmWatNOIAVxudQfd,basmerbel,Never Come Back,['Caribou'],305.48,False,56,True,0.776,0.684,-8.934,127.979,0.0367,0.405,0.559,0.655,0.0663
2YWtcWi3a83pdEg3Gif4Pd,basmerbel,I Think He Knows,['Taylor Swift'],173.386,False,72,True,0.897,0.366,-8.029,100.003,0.0569,0.00889,0.000353,0.416,0.0715
3kMrazSvILsgcwtidZd1Qd,basmerbel,Bulletproof,['La Roux'],205.733,False,72,True,0.674,0.882,-2.771,123.016,0.0477,0.000441,6.47e-05,0.682,0.068
6jPNXRnTy37ADxbihf56rM,basmerbel,Plage,['Crystal Fighters'],230.493,False,33,True,0.689,0.831,-6.443,134.04,0.0411,0.107,0.0259,0.291,0.128
78GBszqgsTOnlxLOYMWJGg,basmerbel,Happiness,['Goldfrapp'],255.306,False,43,True,0.571,0.591,-6.125,121.118,0.0313,0.571,2.38e-05,0.329,0.111
4QXZsMxzncIsvd6Snf6WAZ,basmerbel,We're from Barcelona,"[""I'm From Barcelona""]",182.426,False,28,True,0.588,0.924,-4.278,119.965,0.0361,0.109,0.0048,0.953,0.747
49skdn8Truaufvcz8BXmtT,basmerbel,Lets Go Surfing,['The Drums'],174.306,False,60,True,0.579,0.806,-5.7,174.057,0.0323,0.214,0.000535,0.789,0.0917
5xC8uOesnn0udeXAYlAnoY,basmerbel,Alright,['Supergrass'],180.88,False,73,True,0.467,0.958,-4.808,145.92,0.0775,0.000479,0.199,0.701,0.299
1hEh8Hc9lBAFWUghHBsCel,basmerbel,Porcelain,['Moby'],238.92,False,70,True,0.515,0.613,-8.423,94.925,0.0305,0.00147,0.202,0.357,0.449
3llxqT4IdBS7i2CCIPImww,basmerbel,Why Does My Heart Feel so Bad?,['Moby'],263.56,False,64,True,0.338,0.597,-8.048,97.884,0.0515,0.00106,0.157,0.0393,0.0846
4ChBLndekjzQveHPsn3r6W,basmerbel,Let It Be (feat. Veela),"['Blackmill', 'Veela']",363.433,False,52,True,0.518,0.584,-7.951,139.936,0.032,0.0134,0.0215,0.182,0.0964
4FXj4ZKMO2dSkqiAhV7L8t,basmerbel,Evil Beauty,['Blackmill'],228.004,False,45,True,0.652,0.581,-8.511,139.982,0.0353,0.337,0.000101,0.456,0.0857
6eRPYyh1EPRqDhgb3Nardw,basmerbel,Spirit of Life,['Blackmill'],375.433,False,49,True,0.537,0.596,-8.481,140.026,0.0343,0.276,0.77,0.109,0.358
1u8c2t2Cy7UBoG4ArRcF5g,basmerbel,Blank Space,['Taylor Swift'],231.826,False,85,True,0.76,0.703,-5.412,95.997,0.054,0.103,0.0,0.57,0.0913
1kKlhuQE0HXp1IwBRpaH2P,basmerbel,Shake It Off,['Taylor Swift'],219.2,False,57,True,0.648,0.785,-5.414,160.02,0.165,0.0561,0.0,0.943,0.148
3lKZf71jeNi14udIFPJ29V,basmerbel,I Knew You Were Trouble.,['Taylor Swift'],219.72,False,61,True,0.622,0.469,-6.798,77.019,0.0363,0.00454,2.25e-06,0.679,0.0335
6kISMRfweKSvgHR0urMQFG,basmerbel,We Are Never Ever Getting Back Together,['Taylor Swift'],193.146,False,61,True,0.628,0.676,-5.911,85.984,0.0916,0.00957,2.65e-05,0.75,0.121
1ZxakFiRaOFj6CDarCxozU,basmerbel,Subways,['The Avalanches'],190.906,False,47,True,0.485,0.874,-6.821,111.74,0.0827,0.181,0.0166,0.528,0.651
1jJci4qxiYcOHhQR247rEU,basmerbel,Kids,['MGMT'],302.84,False,79,True,0.451,0.931,-3.871,122.961,0.0719,0.00076,0.0049,0.172,0.361
4iG2gAwKXsOcijVaVXzRPW,basmerbel,Time to Pretend,['MGMT'],261.0,True,72,True,0.438,0.94,-3.249,100.99,0.0452,8.74e-05,0.0777,0.421,0.3
